0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Class
0.1291661560535431,0.10332568734884262,0.035514067858457565,0.1765165776014328,-0.16253460943698883,0.014709733426570892,0.10992325842380524,0.1443110853433609,0.06919834017753601,-0.13980379700660706,-0.06702475994825363,0.13739334046840668,-0.060812316834926605,0.052487507462501526,-0.03610537201166153,0.07536250352859497,0.0
0.12966372072696686,0.10343433916568756,0.035075027495622635,0.17469638586044312,-0.16292236745357513,0.01542701106518507,0.10918641835451126,0.1444215029478073,0.0690327137708664,-0.13995113968849182,-0.06663333624601364,0.13690310716629028,-0.060099177062511444,0.05331100896000862,-0.036087360233068466,0.07505825906991959,0.0
0.12989482283592224,0.10551310330629349,0.03542551025748253,0.17496679723262787,-0.1623554229736328,0.014173745177686214,0.10942098498344421,0.14519250392913818,0.06828450411558151,-0.14093735814094543,-0.0658360943198204,0.13744862377643585,-0.06369034200906754,0.05382216349244118,-0.036959435790777206,0.07588966190814972,0.0
0.1299537867307663,0.10454873740673065,0.03650207072496414,0.17675647139549255,-0.16351298987865448,0.015461603179574013,0.10971660912036896,0.14350910484790802,0.06894229352474213,-0.13970264792442322,-0.06705255061388016,0.13713093101978302,-0.06191052496433258,0.05199449136853218,-0.035154588520526886,0.07352887839078903,0.0
0.1300162374973297,0.10407843440771103,0.0354515016078949,0.17527486383914948,-0.1630064845085144,0.016250716522336006,0.10987160354852676,0.1444074958562851,0.06896071135997772,-0.13999278843402863,-0.06685101985931396,0.13695038855075836,-0.060686465352773666,0.05270213633775711,-0.035192009061574936,0.07411854714155197,0.0
0.1297774761915207,0.10439938306808472,0.034384310245513916,0.17652587592601776,-0.16213202476501465,0.015723709017038345,0.11054389178752899,0.14456209540367126,0.06821475923061371,-0.14075814187526703,-0.06718239188194275,0.13749898970127106,-0.06060478091239929,0.05247826874256134,-0.03652869164943695,0.07446654886007309,0.0
0.12972228229045868,0.10363162308931351,0.036284103989601135,0.1747678816318512,-0.16342277824878693,0.01598004810512066,0.10901173949241638,0.14358043670654297,0.06940793246030807,-0.139634370803833,-0.06694990396499634,0.13707658648490906,-0.060403771698474884,0.05216626822948456,-0.03481653332710266,0.07366526126861572,0.0
0.12983831763267517,0.10480652749538422,0.03323446586728096,0.1763477325439453,-0.16118593513965607,0.015464000403881073,0.11068705469369888,0.14538073539733887,0.06748691201210022,-0.1417955607175827,-0.06629037857055664,0.1372978240251541,-0.06127428635954857,0.05342559888958931,-0.03693785518407822,0.07480864971876144,0.0
0.12993374466896057,0.10386572778224945,0.03615778312087059,0.1750844568014145,-0.16328077018260956,0.016870753839612007,0.11009471863508224,0.14482949674129486,0.06964349001646042,-0.13996247947216034,-0.06729324162006378,0.13729682564735413,-0.05974781885743141,0.05219224467873573,-0.03526921197772026,0.07510858029127121,0.0
0.13005825877189636,0.10388793796300888,0.03393075615167618,0.17545710504055023,-0.16202504932880402,0.015956677496433258,0.11013679206371307,0.1454615741968155,0.06832153350114822,-0.1404992938041687,-0.0662340372800827,0.13658879697322845,-0.060258857905864716,0.053947944194078445,-0.036325130611658096,0.07504713535308838,0.0
0.12969355285167694,0.10387361794710159,0.035412441939115524,0.1734493225812912,-0.16289329528808594,0.015447377227246761,0.10893053561449051,0.14421440660953522,0.06887344270944595,-0.13995540142059326,-0.06634201109409332,0.13711732625961304,-0.06083014979958534,0.05322098731994629,-0.0357690192759037,0.07480202615261078,0.0
0.12977354228496552,0.10452809929847717,0.03487545996904373,0.17564590275287628,-0.16247692704200745,0.015686461701989174,0.11010284721851349,0.14480827748775482,0.06862207502126694,-0.1411365270614624,-0.0665307268500328,0.13719239830970764,-0.06111228093504906,0.05291205644607544,-0.036032501608133316,0.07473456859588623,0.0
0.12951745092868805,0.10412607342004776,0.03384571149945259,0.17656555771827698,-0.16118021309375763,0.01459193229675293,0.10993728786706924,0.1454552859067917,0.06787653267383575,-0.14123372733592987,-0.06564708054065704,0.13652943074703217,-0.06178224831819534,0.05418122187256813,-0.03671574965119362,0.0750659629702568,0.0
0.12903498113155365,0.10270410031080246,0.037756580859422684,0.17582078278064728,-0.16439396142959595,0.015022819861769676,0.10836835205554962,0.14227627217769623,0.07033131271600723,-0.13798455893993378,-0.06766796857118607,0.13696785271167755,-0.060440387576818466,0.051385559141635895,-0.034181851893663406,0.07341369241476059,0.0
0.12973684072494507,0.10423947870731354,0.03418194130063057,0.17476899921894073,-0.16153797507286072,0.014896729029715061,0.10918273776769638,0.14534440636634827,0.06811723858118057,-0.14106790721416473,-0.06570745259523392,0.13689203560352325,-0.06119228154420853,0.05409764498472214,-0.03702094778418541,0.0752711221575737,0.0
0.13004067540168762,0.10451725870370865,0.03804824501276016,0.17284972965717316,-0.1646399348974228,0.01579846441745758,0.10872423648834229,0.14261280000209808,0.0698171854019165,-0.13930726051330566,-0.067538321018219,0.1385064423084259,-0.06216762214899063,0.050959549844264984,-0.03433915227651596,0.07391288131475449,0.0
0.1297912746667862,0.10421480983495712,0.038240946829319,0.1756380945444107,-0.16452577710151672,0.01610574498772621,0.10944106429815292,0.1419924944639206,0.06976095587015152,-0.13810071349143982,-0.0681508406996727,0.13762632012367249,-0.06181136891245842,0.05026295408606529,-0.03349215164780617,0.07225041836500168,0.0
0.1295786052942276,0.1047375351190567,0.03772931545972824,0.17342421412467957,-0.1636090725660324,0.01600026525557041,0.10817929357290268,0.14295989274978638,0.06928005814552307,-0.1391822248697281,-0.06697945296764374,0.13815592229366302,-0.06128264591097832,0.05118522047996521,-0.03457861393690109,0.07369348406791687,0.0
0.1303488165140152,0.10485181212425232,0.03529601916670799,0.1743870973587036,-0.16252222657203674,0.016641415655612946,0.11026927083730698,0.14537294209003448,0.06860122829675674,-0.14138264954090118,-0.06632205098867416,0.13753332197666168,-0.06105794012546539,0.052880559116601944,-0.03599565103650093,0.07517486065626144,0.0
0.12979018688201904,0.10404413193464279,0.03598983958363533,0.17341433465480804,-0.16320078074932098,0.015639731660485268,0.10890581458806992,0.14344768226146698,0.06887703388929367,-0.13972654938697815,-0.06642986088991165,0.13742107152938843,-0.061272066086530685,0.05244414508342743,-0.03488204628229141,0.07377610355615616,0.0
0.12949703633785248,0.10320521146059036,0.034368861466646194,0.17532943189144135,-0.1625010371208191,0.01520771998912096,0.10926846414804459,0.14448560774326324,0.06885258853435516,-0.14013393223285675,-0.06683047115802765,0.1368405818939209,-0.05956597253680229,0.05341433361172676,-0.03659290820360184,0.0749351903796196,0.0
0.12955720722675323,0.10371845960617065,0.03664237633347511,0.17268729209899902,-0.16395430266857147,0.015530891716480255,0.10792576521635056,0.14331015944480896,0.0697675421833992,-0.13913603127002716,-0.06700997799634933,0.13732865452766418,-0.06031889095902443,0.05250187963247299,-0.03519453480839729,0.07422500103712082,0.0
0.1300334334373474,0.10446605831384659,0.03484395891427994,0.1755031943321228,-0.16272999346256256,0.0164266936480999,0.11078625917434692,0.1447797566652298,0.06873859465122223,-0.14085988700389862,-0.06729263812303543,0.1377248764038086,-0.06041454151272774,0.05228383466601372,-0.03603757917881012,0.07484949380159378,0.0
0.12907423079013824,0.10306967794895172,0.03668160364031792,0.17547336220741272,-0.16408121585845947,0.014091918244957924,0.10754641890525818,0.14250661432743073,0.06975284963846207,-0.1382921189069748,-0.06682047247886658,0.136792853474617,-0.06060841307044029,0.05260072648525238,-0.0350065752863884,0.07375029474496841,0.0
0.13005231320858002,0.1044694185256958,0.03452837094664574,0.17405131459236145,-0.1622573733329773,0.015934595838189125,0.11019241809844971,0.14504294097423553,0.06837606430053711,-0.14106746017932892,-0.06649281829595566,0.13743950426578522,-0.06069564074277878,0.05312258005142212,-0.036721471697092056,0.07525471597909927,0.0
0.1300252079963684,0.10441151261329651,0.0368083156645298,0.17419683933258057,-0.16409580409526825,0.01706354133784771,0.10963000357151031,0.14394232630729675,0.06989423930644989,-0.13920919597148895,-0.06757179647684097,0.1373765915632248,-0.05999450758099556,0.051712095737457275,-0.03449444845318794,0.07398879528045654,0.0
0.12988746166229248,0.10391618311405182,0.03325512260198593,0.1753995418548584,-0.16163162887096405,0.015691736713051796,0.11006873846054077,0.1452329158782959,0.06797260046005249,-0.14110584557056427,-0.06637159734964371,0.13681596517562866,-0.06004158407449722,0.053849637508392334,-0.03681587055325508,0.07471263408660889,0.0
0.1295904815196991,0.10421886295080185,0.03451928868889809,0.17405585944652557,-0.16288161277770996,0.013919905759394169,0.10761664062738419,0.1444077044725418,0.06860323250293732,-0.14065280556678772,-0.06574445217847824,0.1369226574897766,-0.0613078810274601,0.05454256013035774,-0.036979854106903076,0.07530175149440765,0.0
0.12983833253383636,0.10423712432384491,0.03548761457204819,0.17382530868053436,-0.1631728708744049,0.01597410999238491,0.10927113890647888,0.14446963369846344,0.0692501813173294,-0.14056524634361267,-0.0668143555521965,0.13743098080158234,-0.060396481305360794,0.052774783223867416,-0.035812124609947205,0.07480791956186295,0.0
0.12969247996807098,0.10427216440439224,0.034878313541412354,0.17636850476264954,-0.162023663520813,0.014825915917754173,0.10973430424928665,0.14507408440113068,0.06846108287572861,-0.14011037349700928,-0.06598629802465439,0.13664625585079193,-0.06224549561738968,0.05378514528274536,-0.03565115109086037,0.07475382089614868,0.0
