0,1,2,3,4,5,6,7,8,9,Class
0.10195866972208023,0.09999145567417145,0.0985216498374939,0.10140497982501984,0.10027521848678589,0.10202464461326599,0.09750187397003174,0.09795134514570236,0.10010118782520294,0.10026902705430984,0.0
0.10233061015605927,0.09971587359905243,0.09861259907484055,0.10069937258958817,0.10057122260332108,0.10208426415920258,0.0978853851556778,0.09785421937704086,0.09943101555109024,0.10081546008586884,0.0
0.10195904225111008,0.09999066591262817,0.09851965308189392,0.10140544921159744,0.10027622431516647,0.10202612727880478,0.09750129282474518,0.09795200079679489,0.10010191053152084,0.10026755928993225,0.0
0.1023256927728653,0.09971892833709717,0.09861770272254944,0.10070150345563889,0.10057137906551361,0.10208086669445038,0.09788847714662552,0.09785113483667374,0.09943030774593353,0.10081407427787781,0.0
0.10204517096281052,0.09998256713151932,0.09854363650083542,0.10134401172399521,0.1002543494105339,0.1020163744688034,0.0974615216255188,0.09796407073736191,0.10005109012126923,0.10033711791038513,0.0
0.10232019424438477,0.09972184896469116,0.09863661974668503,0.10069537162780762,0.10057146102190018,0.10207251459360123,0.09789039939641953,0.09784572571516037,0.09942613542079926,0.10081975162029266,0.0
0.10203681141138077,0.09995690733194351,0.09851685911417007,0.10134056210517883,0.10024914145469666,0.10203232616186142,0.09747350960969925,0.09796841442584991,0.10006178915500641,0.10036367177963257,0.0
0.1023283377289772,0.0997220128774643,0.09864737838506699,0.10068462789058685,0.10056920349597931,0.1020631268620491,0.09788219630718231,0.0978490337729454,0.09942565858364105,0.10082836449146271,0.0
0.10203544050455093,0.09995502233505249,0.09852652251720428,0.10133206844329834,0.1002509593963623,0.10203072428703308,0.09748561680316925,0.09796164184808731,0.10004602372646332,0.10037606209516525,0.0
0.10232086479663849,0.09972163289785385,0.09863265603780746,0.1006983071565628,0.10056370496749878,0.10207067430019379,0.09788694232702255,0.09785287082195282,0.0994308814406395,0.10082143545150757,0.0
0.10204862803220749,0.09995579719543457,0.09853865206241608,0.10131844878196716,0.10024743527173996,0.10202182829380035,0.09747521579265594,0.09796511381864548,0.10004324465990067,0.10038555413484573,0.0
0.10230546444654465,0.09972111135721207,0.09863791614770889,0.10070161521434784,0.10056394338607788,0.10207206755876541,0.09790649265050888,0.09784442186355591,0.09942010045051575,0.10082677751779556,0.0
